frequency (Hz),vertical,horizontal,axial
3276.56,0.000852991,0.00212853,0.000521104
3278.12,0.00140769,0.00128131,0.000579996
3279.69,0.00133612,0.00223294,0.000640701
3281.25,0.00255004,0.00238594,0.000970373
3282.81,0.00247833,0.00782139,0.000803152
3284.38,0.0016706,0.00603754,0.000763451
3285.94,0.000706151,0.00156473,0.000445905
3287.5,0.0016393,0.00338454,0.000847881
3289.06,0.00242116,0.00469973,0.000608978
3290.62,0.00171464,0.00518839,0.000437909
3292.19,0.000969256,0.00518425,0.000726307
3293.75,0.00162147,0.00362102,0.00062496
3295.31,0.00202724,0.00342623,0.00042505
3296.88,0.00133342,0.00352172,0.000106087
3298.44,0.00198624,0.00343324,0.000921241
3300,0.00285367,0.00380523,0.00114517
3301.56,0.00216417,0.00319905,0.000723852
3303.12,0.000961078,0.00520863,0.000637871
3304.69,0.00232532,0.00559901,0.000554925
3306.25,0.00286466,0.00590016,0.000342539
3307.81,0.00175523,0.00628837,0.000524393
3309.38,0.00142672,0.00520068,0.000804007
3310.94,0.00208607,0.00187269,0.00120278
3312.5,0.00181388,0.0027354,0.00109286
3314.06,0.0017143,0.0039787,0.0010554
3315.62,0.00148647,0.00327096,0.000245848
3317.19,0.00211918,0.00374926,0.000793238
3318.75,0.00203487,0.00408519,0.000915843
3320.31,0.00203078,0.00359272,0.000656968
3321.88,0.00199535,0.0052826,0.000433369
3323.44,0.00342118,0.0092629,0.000868187
3325,0.00313841,0.00525979,0.00110876
3326.56,0.00213652,0.00319754,0.000793227
3328.12,0.00149211,0.00193918,0.000682485
3329.69,0.000756806,0.00553848,0.000993001
3331.25,0.00273703,0.00596699,0.000860958
3332.81,0.00360701,0.0070312,0.000506583
3334.38,0.00187023,0.00297809,0.000568323
3335.94,0.000466166,0.00312766,0.000641188
3337.5,0.00193716,0.0030986,0.000901228
3339.06,0.00217308,0.00180104,0.000770781
3340.62,0.0011964,0.00151319,0.000447115
3342.19,0.00108542,0.00299257,0.000670697
3343.75,0.00167996,0.00441253,0.000870457
3345.31,0.0018509,0.00492856,0.000843558
3346.88,0.00139812,0.00433257,0.000503287
3348.44,0.00217804,0.00312924,0.000203524
3350,0.00325999,0.00308588,0.000543504
3351.56,0.00270856,0.00219865,0.000494299
3353.12,0.0019021,0.00343714,0.000458459
3354.69,0.00382735,0.00596032,0.000339376
3356.25,0.00305331,0.00441446,0.000372252
3357.81,0.001813,0.00278487,0.000908209
3359.38,0.00134638,0.00354873,0.00100133
3360.94,0.000936302,0.0033147,0.000262664
3362.5,0.00096493,0.00458621,0.000764295
3364.06,0.00102356,0.00428035,0.000847205
3365.62,0.000805696,0.00320803,0.000573549
3367.19,0.000576139,0.00202172,0.000551192
3368.75,0.00154408,0.0034719,0.000556716
3370.31,0.00182519,0.00409234,0.000737955
3371.88,0.00133306,0.00396452,0.000769108
3373.44,0.00175128,0.00386476,0.000717904
3375,0.00188234,0.0035417,0.000737003
3376.56,0.00165453,0.00374092,0.000959801
3378.12,0.00112027,0.00360692,0.000994443
3379.69,0.00109728,0.00271108,0.000703022
3381.25,0.00162827,0.00183114,0.000789712
3382.81,0.00174928,0.00192399,0.000612763
3384.38,0.00188389,0.00300632,0.000579228
3385.94,0.00189758,0.00331084,0.000975656
3387.5,0.00139586,0.00431079,0.000824985
3389.06,0.00254403,0.00462737,0.000506419
3390.62,0.00153542,0.003759,0.000637862
3392.19,0.001469,0.00339864,0.000887426
3393.75,0.00205708,0.00334326,0.000501241
3395.31,0.00225964,0.00348245,0.000385098
3396.88,0.00130549,0.00469506,0.000271559
3398.44,0.00147296,0.00330298,0.000730494
3400,0.000856247,0.00200422,0.000867507
3401.56,0.00105984,0.00133123,0.00050918
3403.12,0.00191483,0.00094685,0.000568648
3404.69,0.00260622,0.00249096,0.000861511
3406.25,0.00352112,0.00359067,0.00135075
3407.81,0.00234896,0.00163766,0.000865946
3409.38,0.0019218,0.00085015,0.000743368
3410.94,0.00214654,0.00130906,0.000706361
3412.5,0.00119187,0.00205071,0.000354733
3414.06,0.00174418,0.00244104,0.000116424
3415.62,0.00248206,0.00170621,0.000164391
3417.19,0.00246307,0.000271958,0.000410815
3418.75,0.00260218,0.00110257,0.000350167
3420.31,0.00253096,0.00179058,0.000385486
3421.88,0.00280155,0.00184344,0.000379356
3423.44,0.00336023,0.00104196,0.000609889
3425,0.00202012,0.00264821,0.00060008
3426.56,0.0012036,0.00277259,0.000534672
3428.12,0.00113242,0.0010825,0.000413327
3429.69,0.00150824,0.00154044,0.000476527
3431.25,0.00114641,0.00649734,0.000676404
3432.81,0.00114496,0.00913751,0.000647809
3434.38,0.00204029,0.00540947,0.000528236
3435.94,0.00128027,0.00109917,0.000704162
3437.5,0.000829721,0.00237161,0.00083726
3439.06,0.00180891,0.00223198,0.000944172
3440.62,0.00200673,0.00234713,0.000377541
3442.19,0.00250967,0.00324469,0.000474609
3443.75,0.00250276,0.00297035,0.000673614
3445.31,0.00295955,0.00247698,0.000895457
3446.88,0.00237719,0.00300771,0.000309862
3448.44,0.00230541,0.00252996,0.000588207
3450,0.00238428,0.00274856,0.000840293
3451.56,0.00211544,0.00315643,0.000695699
3453.12,0.00231199,0.00586372,0.000576214
3454.69,0.00232373,0.00674979,0.000537866
3456.25,0.00110816,0.00547981,0.00035137
3457.81,0.00184254,0.00287526,0.000678698
3459.38,0.00177756,0.00189278,0.000817735
3460.94,0.00157468,0.00105847,0.00060534
3462.5,0.00428145,0.00342782,0.00106263
3464.06,0.00391842,0.00316276,0.00107661
3465.62,0.00296988,0.00172099,0.000827024
3467.19,0.00274992,0.00198818,0.000588978
3468.75,0.00229919,0.00337603,0.0008311
3470.31,0.00207853,0.0034682,0.000787213
3471.88,0.00280664,0.00215289,0.000824929
3473.44,0.00275443,0.00381975,0.00082654
3475,0.00198546,0.00372123,0.000679324
3476.56,0.00158526,0.00297158,0.000744521
3478.12,0.00222231,0.00475756,0.000528295
3479.69,0.00413628,0.00453664,0.00064337
3481.25,0.00548263,0.00378041,0.000988792
3482.81,0.00527142,0.00752489,0.000844362
3484.38,0.00383307,0.00600166,0.000776084
3485.94,0.00160013,0.00191345,0.000920852
3487.5,0.000721331,0.00111208,0.000501217
3489.06,0.000970007,0.00241198,0.000417035
3490.62,0.00158519,0.00381332,0.000584853
3492.19,0.00135775,0.00325402,0.000406811
3493.75,0.00251104,0.00297543,0.000342418
3495.31,0.00241957,0.00158312,0.000539137
3496.88,0.000465195,0.00333761,0.00071701
3498.44,0.00145309,0.0034948,0.000708674
3500,0.00152586,0.00360194,0.000489025
3501.56,0.00236738,0.00309782,0.000440304
3503.12,0.00247916,0.00153526,0.00064413
3504.69,0.00266767,0.00311781,0.000834234
3506.25,0.00353007,0.0039048,0.000704864
3507.81,0.00277625,0.00392164,0.000468199
3509.38,0.00167208,0.00262271,0.000378323
3510.94,0.00142188,0.000896689,0.000366251
3512.5,0.00154768,0.00170157,0.000365667
3514.06,0.00255069,0.00464246,0.000471284
3515.62,0.00233568,0.00323826,0.000514889
3517.19,0.00163626,0.00253751,0.000544716
3518.75,0.00113327,0.00359641,0.000406828
3520.31,0.00278237,0.00402367,0.000389554
3521.88,0.000919202,0.00550034,0.000556694
3523.44,0.00188438,0.00458671,0.000745779
3525,0.00102338,0.00420606,0.000554711
3526.56,0.00105254,0.00308968,0.000138009
3528.12,0.00104547,0.00254528,0.000224585
3529.69,0.00137018,0.00431644,0.000601492
3531.25,0.00209823,0.00880406,0.00109476
3532.81,0.00232994,0.0099405,0.000873806
3534.38,0.0014142,0.00752026,0.000373537
3535.94,0.00110836,0.00451868,0.000948472
3537.5,0.001667,0.0037528,0.0011915
3539.06,0.00151615,0.00446178,0.000593617
3540.62,0.00191662,0.00217856,0.000274155
3542.19,0.00158564,0.0033892,0.000580925
3543.75,0.00274875,0.0067929,0.001004
3545.31,0.00307774,0.00599091,0.00067316
3546.88,0.00227767,0.00274256,0.000559426
3548.44,0.000863212,0.00305135,0.000593552
3550,0.00162295,0.00154299,0.000532361
3551.56,0.00246542,0.000592732,0.000538699
3553.12,0.0023065,0.00425952,0.000710444
3554.69,0.00199934,0.00702978,0.000969526
3556.25,0.00446058,0.0065806,0.00156232
3557.81,0.0040805,0.00748693,0.00152164
3559.38,0.0011305,0.0043248,0.00067489
3560.94,0.00287698,0.00174343,0.000431849
3562.5,0.0018412,0.00359679,0.000183516
3564.06,0.00196809,0.00327569,0.0004942
3565.62,0.00241042,0.00303822,0.00068489
3567.19,0.00204684,0.00380768,0.000947696
3568.75,0.000850909,0.00478648,0.00071259
3570.31,0.00129031,0.00673741,0.000739279
3571.88,0.00142095,0.00193242,0.000580591
3573.44,0.00114381,0.00230701,0.000427964
3575,0.00222213,0.00243991,0.00077794
3576.56,0.00190581,0.003743,0.0004191
3578.12,0.00277321,0.00368946,0.000535831
3579.69,0.0029167,0.00987889,0.00100593
3581.25,0.00374194,0.0236132,0.00166611
3582.81,0.00354608,0.019196,0.00148713
3584.38,0.00140189,0.00848138,0.000850815
3585.94,0.00150394,0.00542248,0.000855743
3587.5,0.00254017,0.00432449,0.000467145
3589.06,0.00238361,0.00278013,0.000532991
3590.62,0.00242907,0.00326018,0.000539968
3592.19,0.00118176,0.00583654,0.00088412
3593.75,0.00144798,0.00698641,0.00082809
3595.31,0.00226897,0.00445861,0.000397337
3596.88,0.000899082,0.00133856,0.000957393
3598.44,0.00137859,0.00397428,0.000718214
3600,0.00167111,0.00335384,0.000840541
3601.56,0.00228127,0.00270157,0.000961545
3603.12,0.00165926,0.00542891,0.00117147
3604.69,0.0013159,0.00503831,0.000835359
3606.25,0.00122565,0.00499241,0.000993589
3607.81,0.00124336,0.00228122,0.000807629
3609.38,0.00119578,0.00348388,0.000603722
3610.94,0.00140744,0.00344298,0.000445414
3612.5,0.00112885,0.00367647,0.000327566
3614.06,0.00223108,0.00173595,0.000794932
3615.62,0.000664866,0.00273632,0.000965187
3617.19,0.00142842,0.00139954,0.000583527
3618.75,0.000892649,0.0020901,0.000296171
3620.31,0.00204798,0.00210363,0.000230409
3621.88,0.00218958,0.000970636,0.000230777
3623.44,0.00167208,0.00497588,0.000298915
3625,0.00109304,0.00514899,0.0004014
3626.56,0.00134194,0.0033283,0.000432521
3628.12,0.00119684,0.00436557,0.000864358
3629.69,0.0043393,0.00647308,0.000952132
3631.25,0.00986063,0.0135931,0.00173746
3632.81,0.00679689,0.00972227,0.000729845
3634.38,0.000871784,0.00575489,0.000775796
3635.94,0.00128988,0.00306953,0.000572535
3637.5,0.00111764,0.00512539,0.0003509
3639.06,0.00120781,0.0047425,0.000495865
3640.62,0.0014839,0.00408349,0.0005201
3642.19,0.0021227,0.00333243,0.000472367
3643.75,0.00217507,0.00314001,0.000575047
3645.31,0.00215146,0.00207092,0.000303859
3646.88,0.00228082,0.00684211,0.000678913
3648.44,0.00331623,0.0103301,0.000978667
3650,0.00177035,0.00620472,0.000439164
3651.56,0.00140691,0.00509239,0.000410706
3653.12,0.000785532,0.00569354,0.000664154
3654.69,0.00134585,0.00409144,0.000593621
3656.25,0.00281608,0.00201882,0.00116037
3657.81,0.00210302,0.00221566,0.000803593
3659.38,0.0013487,0.00409329,0.000506071
3660.94,0.00196201,0.00245747,0.000565679
3662.5,0.0010769,0.00534279,0.000249862
3664.06,0.00132336,0.00306355,0.000118277
3665.62,0.00172212,0.00378022,0.000308854
3667.19,0.001383,0.00380985,0.000410787
3668.75,0.0012801,0.00486566,0.000373654
3670.31,0.00107942,0.00344883,0.000715713
3671.88,0.00207986,0.00617203,0.000656849
3673.44,0.00161354,0.00635665,0.000591307
3675,0.00121197,0.00513508,0.000517192
3676.56,0.00167237,0.0053196,0.000531783
3678.12,0.00201808,0.00417102,0.000646507
3679.69,0.00298614,0.00394538,0.000520956
3681.25,0.00575962,0.00320206,0.000851795
3682.81,0.00334886,0.00341362,0.000584174
3684.38,0.00257398,0.00465051,0.000469162
3685.94,0.0022403,0.00369958,0.000475978
3687.5,0.00170129,0.00433918,0.000689872
3689.06,0.00120625,0.00376207,0.000469185
3690.62,0.00228888,0.00593394,0.000428278
3692.19,0.00216212,0.00548501,0.000540398
3693.75,0.00014827,0.00329014,0.000818906
3695.31,0.00126635,0.0038813,0.000689953
3696.88,0.00175662,0.0038511,0.000368337
3698.44,0.0024234,0.00275506,0.000520839
3700,0.00131462,0.00435621,0.000955247
3701.56,0.000102774,0.00398446,0.00127241
3703.12,0.000919249,0.00459269,0.000702495
3704.69,0.00139374,0.00446255,0.000627306
3706.25,0.00206301,0.00391244,0.000660213
3707.81,0.00165044,0.00566856,0.00050695
3709.38,0.00169744,0.00395152,0.000764812
3710.94,0.00151975,0.00406593,0.000805318
3712.5,0.00103149,0.00325276,0.000529736
3714.06,0.00125292,0.00471537,0.000908719
3715.62,0.00118527,0.00171027,0.000795612
3717.19,0.00204778,0.00181915,0.000432274
3718.75,0.00254448,0.004379,0.000257594
3720.31,0.00239217,0.00600142,0.000331763
3721.88,0.00139312,0.00579465,0.000724117
3723.44,0.000655784,0.00558103,0.000948076
3725,0.00198581,0.00729504,0.000720433
3726.56,0.00186919,0.00780149,0.000233547
3728.12,0.00659595,0.0181965,0.000845921
3729.69,0.0263819,0.0613134,0.00124808
3731.25,0.0410822,0.0936358,0.00211675
3732.81,0.018497,0.0439307,0.00113427
3734.38,0.00277224,0.00807393,0.00060689
3735.94,0.00239283,0.00282156,0.000474206
3737.5,0.00221978,0.00392454,0.000459116
3739.06,0.00139754,0.00107535,0.000497476
3740.62,0.00221167,0.00482341,0.000332639
3742.19,0.00141068,0.00449722,0.000689834
3743.75,0.000769601,0.00620935,0.000325803
3745.31,0.00108306,0.00606796,0.000472495
3746.88,0.00163671,0.00395788,0.000778377
3748.44,0.00122113,0.00492502,0.00107998
3750,0.000365489,0.00621016,0.000818803
3751.56,0.000334135,0.00804596,0.000433906
3753.12,0.00150281,0.00515563,0.000770864
3754.69,0.00155902,0.00648301,0.0010961
3756.25,0.0027666,0.00944393,0.00162041
3757.81,0.00109033,0.00613558,0.00104012
3759.38,0.000989389,0.00361483,0.000266505
3760.94,0.00114898,0.00327374,0.000480469
3762.5,0.00108906,0.00195094,0.000742307
3764.06,0.000627619,0.00460316,0.000735822
3765.62,0.000661909,0.00510045,0.000702176
3767.19,0.000745502,0.00179186,0.000221028
3768.75,0.00167725,0.00342108,0.000233199
3770.31,0.00173175,0.00430194,0.000707332
3771.88,0.000699879,0.00550466,0.00101827
3773.44,0.000894832,0.0046455,0.000673822
3775,0.00190966,0.00480329,0.000969237
3776.56,0.00165728,0.00439118,0.000686056
3778.12,0.00303615,0.00582816,0.00101089
3779.69,0.00594485,0.0139782,0.00188309
3781.25,0.00655454,0.0155514,0.00219315
3782.81,0.00305383,0.00687516,0.00128325
3784.38,0.00116664,0.00765903,0.000727685
3785.94,0.00105732,0.00433967,0.000854532
3787.5,0.00111388,0.00265401,0.000586519
3789.06,0.00194566,0.00588789,0.000375908
3790.62,0.00208427,0.00502763,0.000429079
3792.19,0.00109249,0.00362912,0.000522954
3793.75,0.00224294,0.00177332,0.000628777
3795.31,0.00164998,0.0034175,0.000414022
3796.88,0.00202591,0.00375779,0.000623773
3798.44,0.00207942,0.00116357,0.00067867
3800,0.00168552,0.00261231,0.000834078
3801.56,0.00151886,0.00383575,0.000863354
3803.12,0.0021952,0.00196607,0.000472777
3804.69,0.00241293,0.00405855,0.000372187
3806.25,0.0018932,0.00152919,0.000411644
3807.81,0.000410295,0.00420795,0.000490859
3809.38,0.000732215,0.00567612,0.000340009
3810.94,0.000940592,0.00585666,0.00037446
3812.5,0.00151584,0.00574292,0.000931152
3814.06,0.00266108,0.00233772,0.000744947
3815.62,0.00192318,0.004603,0.000894084
3817.19,0.000990407,0.00554975,0.00108233
3818.75,0.00166536,0.00940609,0.00103352
3820.31,0.00384321,0.00529893,0.000494087
3821.88,0.00553997,0.00787678,0.000628897
3823.44,0.00350134,0.00331558,0.00074497
3825,0.00325486,0.00288314,0.000333418
3826.56,0.00673543,0.00415966,0.000930397
3828.12,0.0108279,0.0120113,0.00281569
3829.69,0.0403181,0.0359161,0.0102016
3831.25,0.0426402,0.0366598,0.0104133
3832.81,0.0139094,0.0139278,0.0036317
3834.38,0.00352448,0.00328974,0.00161926
3835.94,0.00306587,0.0036098,0.00133488
3837.5,0.00281687,0.00501273,0.00111683
3839.06,0.00188363,0.00506424,0.000753274
3840.62,0.00223487,0.00328771,0.000700027
3842.19,0.00123346,0.00255974,0.000427572
3843.75,0.00153931,0.00359793,0.000641448
3845.31,0.00185917,0.0062471,0.000759922
3846.88,0.00225986,0.0064292,0.00072917
3848.44,0.00201644,0.00554856,0.000594321
3850,0.00112582,0.00411037,0.000605651
3851.56,0.0015431,0.00116218,0.000624018
3853.12,0.00252896,0.00302429,0.000679081
3854.69,0.0027253,0.00443418,0.000830045
3856.25,0.00212696,0.00422786,0.000688697
3857.81,0.00118843,0.00280285,0.000524048
3859.38,0.00256033,0.00249948,0.000717491
3860.94,0.00287695,0.00446385,0.00106537
3862.5,0.00197663,0.00449154,0.00108023
3864.06,0.00275219,0.00381736,0.00078295
3865.62,0.00331738,0.00322101,0.000585072
3867.19,0.00233113,0.00372827,0.000814761
3868.75,0.00176301,0.00432961,0.000723227
3870.31,0.0018413,0.00307694,0.000476778
3871.88,0.0019168,0.00414395,0.00101558
3873.44,0.00206106,0.00558384,0.000969089
3875,0.00263925,0.00591376,0.00040986
3876.56,0.00290353,0.00358964,0.000874307
3878.12,0.00341807,0.00882312,0.000858481
3879.69,0.0100963,0.0221917,0.00273093
3881.25,0.0124007,0.0199616,0.00335371
3882.81,0.00521886,0.00795691,0.00165977
3884.38,0.00175413,0.00316475,0.000467651
3885.94,0.00133207,0.00187672,0.000495116
3887.5,0.00241083,0.00312645,0.000544349
3889.06,0.00218186,0.00224466,0.000561609
3890.62,0.000814688,0.00289928,0.000726932
3892.19,0.0019564,0.00509287,0.000822193
3893.75,0.00260508,0.00880418,0.00121095
3895.31,0.00088913,0.00517482,0.00103217
3896.88,0.00195913,0.00153667,0.000394657
3898.44,0.00273268,0.00364058,0.000553195
3900,0.00323379,0.00539719,0.00074393
3901.56,0.0022731,0.00608728,0.00105235
3903.12,0.00184195,0.00365281,0.000816875
3904.69,0.00334414,0.00437944,0.000325765
3906.25,0.00292923,0.00529282,0.000514628
3907.81,0.00191128,0.00442737,0.0005451
3909.38,0.000671917,0.00374499,0.000590596
3910.94,0.00157,0.00434234,0.000667963
3912.5,0.00174033,0.00388214,0.0008431
3914.06,0.000735406,0.00234482,0.000987196
3915.62,0.00156605,0.00142414,0.000652744
3917.19,0.00151325,0.00182437,0.000437024
3918.75,0.0010492,0.00314099,0.000344898
3920.31,0.00275608,0.00643636,0.000697583
3921.88,0.000950561,0.00571427,0.000942178
3923.44,0.00222315,0.00294176,0.000942322
3925,0.00358484,0.00918117,0.000990512
3926.56,0.0103745,0.0202831,0.000642451
3928.12,0.0179263,0.0410981,0.00315308
3929.69,0.0456364,0.111515,0.00691722
3931.25,0.0337107,0.0825221,0.00516668
3932.81,0.0084032,0.0182182,0.00110432
3934.38,0.00281196,0.00764262,0.000510053
3935.94,0.00290984,0.0072693,0.000542755
3937.5,0.00220756,0.00704558,0.000706676
3939.06,0.00105401,0.0040387,0.000660548
3940.62,0.00176475,0.00330247,0.000517003
3942.19,0.00187077,0.0018405,0.000611465
3943.75,0.00193769,0.00243698,0.00074266
3945.31,0.00169642,0.00447984,0.000716081
3946.88,0.00134613,0.00501795,0.00103033
3948.44,0.0010216,0.00422134,0.000909036
3950,0.000907183,0.00242928,0.000975718
3951.56,0.000999073,0.00344063,0.000525997
3953.12,0.00131476,0.00544951,0.000550091
3954.69,0.00119462,0.00673104,0.000727073
3956.25,0.00126545,0.00558568,0.000695225
3957.81,0.000669282,0.00452921,0.000750392
3959.38,0.00168662,0.00442187,0.000835646
3960.94,0.00140908,0.0047113,0.000737076
3962.5,0.00125368,0.00208062,0.00050476
3964.06,0.00126698,0.00401838,0.0006929
3965.62,0.00156235,0.00252287,0.000792324
3967.19,0.00201202,0.00370167,0.000665
3968.75,0.00132407,0.00271248,0.000679137
3970.31,0.00134906,0.00183202,0.000680663
3971.88,0.00122751,0.00357015,0.000649345
3973.44,0.00191185,0.00358301,0.00073173
3975,0.000608008,0.00382442,0.000702388
3976.56,0.0023238,0.00385167,0.000471645
3978.12,0.00540711,0.0039952,0.000699225
3979.69,0.0109939,0.00447949,0.00114917
3981.25,0.00674079,0.00645963,0.00127042
3982.81,0.00162372,0.00894608,0.00131229
3984.38,0.00244005,0.00403903,0.000986841
3985.94,0.00204329,0.00592758,0.00115447
3987.5,0.00125435,0.00632981,0.00139175
3989.06,0.00173393,0.00596428,0.00107261
3990.62,0.001455,0.00517217,0.000450872
3992.19,0.000878668,0.00288376,0.000647092
3993.75,0.00105756,0.00414559,0.000953851
3995.31,0.00209092,0.00755736,0.00094288
3996.88,0.000844348,0.00498283,0.000426758
3998.44,0.00170631,0.00434755,0.000348894
4000,0.00149877,0.00306683,0.00071818
4001.56,0.00103899,0.0031173,0.00043257
4003.12,0.00200959,0.00339466,0.000952607
4004.69,0.00199603,0.00313099,0.000796173
4006.25,0.000541814,0.00293998,0.000383505
4007.81,0.000767526,0.00453453,0.000799996
4009.38,0.000970843,0.00609935,0.000898184
4010.94,0.00109946,0.00517833,0.00080308
4012.5,0.00129086,0.00350927,0.000501403
4014.06,0.00134527,0.00353434,0.00038193
4015.62,0.000821564,0.00410404,0.000364108
4017.19,0.00133282,0.00451568,0.000467676
4018.75,0.00142587,0.00419202,0.000606097
4020.31,0.00151857,0.00431647,0.000567679
4021.88,0.000845587,0.0022923,0.000795491
4023.44,0.00172509,0.0047431,0.00111988
4025,0.00161178,0.00484338,0.00081535
4026.56,0.0015725,0.00527025,0.000481061
4028.12,0.00531204,0.018638,0.00273476
4029.69,0.00858083,0.0331261,0.00426259
4031.25,0.00522139,0.016258,0.00188367
4032.81,0.00229603,0.00478362,0.000523993
